20190504,闵行,梅陇,合租,·,11平米,1960
20190504,闵行,梅陇,城家公寓,上海业祥路店,35平米,4000
20190504,闵行,梅陇,整租,·,68平米,4000
20190504,闵行,梅陇,整租,·,50平米,4200
20190504,闵行,梅陇,合租,·,13平米,2090
20190504,闵行,梅陇,壹空间,柠檬音乐社区公寓,南,2500
20190504,闵行,梅陇,整租,·,109平米,7800
20190504,闵行,梅陇,整租,·,47平米,3500
20190504,闵行,梅陇,合租,·,14平米,2260
20190504,闵行,梅陇,锦鸿公寓,1室1厅,68平米,4200
20190504,闵行,梅陇,城家公寓,上海业祥路店,南北,3700-3900
20190504,闵行,梅陇,整租,·,76平米,4600
20190504,闵行,梅陇,合租,·,6平米,1760
20190504,闵行,梅陇,合租,·,11平米,2090
20190504,闵行,梅陇,合租,·,12平米,2230
20190504,闵行,梅陇,壹空间,柠檬音乐社区公寓,23平米,2000
20190504,闵行,梅陇,整租,·,44平米,3600
20190504,闵行,梅陇,合租,·,15平米,2560
20190504,闵行,梅陇,梅陇二村,1室0厅,36平米,3300
20190504,闵行,梅陇,整租,·,43平米,3500
20190504,闵行,梅陇,整租,·,103平米,8000
20190504,闵行,梅陇,合租,·,22平米,2430
20190504,闵行,梅陇,整租,·,148平米,9000
20190504,闵行,梅陇,合租,·,15平米,2100
20190504,闵行,梅陇,合租,·,17平米,2390
20190504,闵行,梅陇,合租,·,11平米,2260
20190504,闵行,梅陇,合租,·,12平米,1990
20190504,闵行,梅陇,合租,·,10平米,2090
20190504,闵行,梅陇,城家公寓,上海业祥路店,东北,3200
20190504,闵行,梅陇,整租,·,67平米,4800
20190504,闵行,梅陇,合租,·,8平米,2290
20190504,闵行,梅陇,城家公寓,上海业祥路店,北,3000
20190504,闵行,梅陇,合租,·,9平米,1930
20190504,闵行,梅陇,合租,·,13平米,2490
20190504,闵行,梅陇,合租,·,15平米,2260
20190504,闵行,梅陇,凡客精品公寓,虹梅南路店,南,1550
20190504,闵行,梅陇,合租,·,16平米,3290
20190504,闵行,梅陇,罗阳七村(三洲花园),1室1厅,53平米,3600
20190504,闵行,梅陇,整租,·,69平米,4200
20190504,闵行,梅陇,合租,·,11平米,2360
20190504,闵行,梅陇,合租,·,19平米,2790
20190504,闵行,梅陇,合租,·,10平米,2330
20190504,闵行,梅陇,合租,·,11平米,2860
20190504,闵行,梅陇,罗阳二村,2室1厅,74平米,4500
20190504,闵行,梅陇,合租,·,15平米,2630
20190504,闵行,梅陇,合租,·,15平米,2530
20190504,闵行,梅陇,锦鸿公寓,2室1厅,98平米,5300
20190504,闵行,梅陇,合租,·,12平米,2090
20190504,闵行,梅陇,世纪苑精装修三房,业主诚意出租,161平米,12000
20190504,闵行,梅陇,整租,·,74平米,3900
20190504,闵行,梅陇,梅陇一村,2室0厅,40平米,4800
20190504,闵行,梅陇,整租,·,56平米,4000
20190504,闵行,梅陇,合租,·,20平米,2700
20190504,闵行,梅陇,合租,·,20平米,2350
20190504,闵行,梅陇,凡客精品公寓,虹梅南路店,西北,1200-1250
20190504,闵行,梅陇,整租,·,52平米,4790
20190504,闵行,梅陇,整租,·,100平米,6500
20190504,闵行,梅陇,锦鸿公寓,3室2厅,165平米,7000
20190504,闵行,梅陇,益文路79弄,2室1厅,54平米,4300
20190504,闵行,梅陇,壹空间,柠檬音乐社区公寓,22平米,1800
20190504,闵行,梅陇,合租,·,24平米,2300
20190504,闵行,梅陇,晶欣坊,2室1厅,74平米,5800
20190504,闵行,梅陇,合租,·,10平米,2060
20190504,闵行,梅陇,合租,·,14平米,2490
20190504,闵行,梅陇,抱家公寓,游悉谷店,东,1881
20190504,闵行,梅陇,1号线莲花路地铁站,，大一房，小高,52平米,4200
20190504,闵行,梅陇,城开珑庭,3室2厅,94平米,9000
20190504,闵行,梅陇,整租,·,102平米,7000
20190504,闵行,梅陇,整租,·,76平米,4900
20190504,闵行,梅陇,整租,·,42平米,3600
20190504,闵行,梅陇,合租,·,21平米,2600
20190504,闵行,梅陇,合租,·,20平米,2480
20190504,闵行,梅陇,合租,·,22平米,2400
20190504,闵行,梅陇,合租,·,15平米,1850
20190504,闵行,梅陇,合租,·,12平米,1750
20190504,闵行,梅陇,合租,·,21平米,2460
20190504,闵行,梅陇,合租,·,22平米,2400
20190504,闵行,梅陇,合租,·,16平米,2150
20190504,闵行,梅陇,抱家公寓,游悉谷店,南,2755
20190504,闵行,梅陇,抱家公寓,游悉谷店,南,3135
20190504,闵行,梅陇,抱家公寓,游悉谷店,北,2898
20190504,闵行,梅陇,抱家公寓,游悉谷店,西,2261
20190504,闵行,梅陇,梅陇二村,1室1厅,51平米,3100
20190504,闵行,梅陇,晶欣坊,2室1厅,73平米,5500
20190504,闵行,梅陇,梅陇一村,2室1厅,68平米,4800
20190504,闵行,梅陇,整租,·,66平米,4600
20190504,闵行,梅陇,云尚公寓,虹梅南路店,20平米,2000-2200
20190504,闵行,梅陇,云尚公寓,虹梅南路店,30平米,2800-3300
20190504,闵行,梅陇,整租,·,56平米,4100
20190504,闵行,梅陇,鑫秀公寓,罗秀路店,东南西南,4000
20190504,闵行,梅陇,云尚公寓,虹梅南路店,南,2200-3300
20190504,闵行,梅陇,晶格公寓,老沪闵路店,18平米,1880
20190504,闵行,梅陇,宁谷公寓,沪闵路店,45平米,5000
20190504,闵行,梅陇,罗秀苑,3室1厅,101平米,6600
20190504,闵行,梅陇,梅陇一村,2室1厅,72平米,5200
20190504,闵行,梅陇,整租,·,99平米,6500
20190504,闵行,梅陇,上居公寓,罗锦路店,1室0厅1卫,1400
20190504,闵行,梅陇,上居公寓,罗锦路店,1室0厅1卫,1800
20190504,闵行,梅陇,上居公寓,罗锦路店,1室0厅1卫,1500
20190504,闵行,梅陇,整租,·,99平米,6300
20190504,闵行,梅陇,电梯三房,一号线莲花路地铁站,171平米,11500
20190504,闵行,梅陇,合租,·,21平米,2700
20190504,闵行,梅陇,合租,·,22平米,2800
20190504,闵行,梅陇,整租,·,69平米,4200
20190504,闵行,梅陇,合租,·,23平米,2900
20190504,闵行,梅陇,晶格公寓,老沪闵路店,15平米,1780
20190504,闵行,梅陇,整租,·,49平米,3500
20190504,闵行,梅陇,宁谷公寓,沪闵路店,20平米,2500
20190504,闵行,梅陇,宁谷公寓,沪闵路店,18平米,2300
20190504,闵行,梅陇,宁谷公寓,沪闵路店,38平米,3200
20190504,闵行,梅陇,宁谷公寓,沪闵路店,25平米,2800
20190504,闵行,梅陇,宁谷公寓,沪闵路店,1室0厅1卫,2000
20190504,闵行,梅陇,整租,·,176平米,15200
20190504,闵行,梅陇,整租,·,37平米,3500
20190504,闵行,梅陇,合租,·,26平米,2360
20190504,闵行,梅陇,合租,·,16平米,2700
20190504,闵行,梅陇,合租,·,23平米,2850
20190504,闵行,梅陇,整租,·,43平米,3200
20190504,闵行,梅陇,整租,·,65平米,5200
20190504,闵行,梅陇,整租,·,103平米,5700
20190504,闵行,梅陇,电梯2房2卫,,123平米,7000
20190504,闵行,梅陇,整租,·,84平米,6500
20190504,闵行,梅陇,合租,·,22平米,2480
20190504,闵行,梅陇,合租,·,15平米,2200
20190504,闵行,梅陇,合租,·,18平米,2250
20190504,闵行,梅陇,整租,·,191平米,7500
20190504,闵行,梅陇,合租,·,16平米,2100
20190504,闵行,梅陇,整租,·,171平米,13500
20190504,闵行,梅陇,合租,·,15平米,2350
20190504,闵行,梅陇,合租,·,22平米,3200
20190504,闵行,梅陇,合租,·,20平米,2860
20190504,闵行,梅陇,合租,·,18平米,2400
20190504,闵行,梅陇,合租,·,15平米,2400
20190504,闵行,梅陇,合租,·,18平米,2400
20190504,闵行,梅陇,合租,·,27平米,2890
20190504,闵行,梅陇,合租,·,13平米,1800
20190504,闵行,梅陇,合租,·,17平米,2000
20190504,闵行,梅陇,合租,·,17平米,1800
20190504,闵行,梅陇,合租,·,14平米,2000
20190504,闵行,梅陇,合租,·,20平米,2650
20190504,闵行,梅陇,合租,·,18平米,2450
20190504,闵行,梅陇,合租,·,23平米,2700
20190504,闵行,梅陇,合租,·,20平米,2250
20190504,闵行,梅陇,合租,·,17平米,2000
20190504,闵行,梅陇,合租,·,23平米,2900
20190504,闵行,梅陇,合租,·,20平米,2450
20190504,闵行,梅陇,合租,·,24平米,2500
