20190504,宝山,大华,中环上，出好房， 房东诚意出售，Ji jiang 50万,470万,高楼层(共14层)                                                    | 2011年建 |                                 2室2厅 | 94.83平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-56cb4ebc-5cb3-42b1-bc31-72b5409773e8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,中环一号 一期 ，经典2+1小户型，南北通，全明,515万,中楼层(共14层)                                                    | 2011年建 |                                 3室2厅 | 100.23平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-d392a4d7-9743-4619-984b-4b80507e6e1c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,电梯花园洋房  带地下产权车位 2+1附7平米书房！,599万,中楼层(共8层)                                                    | 2010年建 |                                 3室2厅 | 90.83平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-c1ea1a76-1104-4b23-a7aa-3cfdc40e6ee3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,品质小区，人车分流，税费各付，拎包入住,600万,低楼层(共18层)                                                2室2厅 | 98平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/test-2cc4960f-8fe5-4c5e-aeda-0707088a470c.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,特价全南两房！品质小区景观房！看房随时方便！,468万,高楼层(共18层)                                                    | 2015年建 |                                 2室2厅 | 86.92平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-a786371c-3d7b-41a9-9414-c366e728581c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,急售！！！文华苑三开间南户型，房型正气，进地.铁哦,363万,高楼层(共6层)                                                    | 1997年建 |                                 2室2厅 | 82.7平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/test-fdd208ea-4570-45c4-a753-cde65cc5cffe.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,带花园，前面视野开阔，采光上佳，诚意出售,499万,低楼层(共6层)                                                    | 2004年建 |                                 2室2厅 | 83.53平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-4c1474a8-fdd5-44ce-9bf2-11117abbfbde.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,文华苑(宝山) 2室1厅 南,340万,高楼层(共6层)                                                    | 1997年建 |                                 2室1厅 | 74.92平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/fb30bda8-b8cb-4a20-9b4d-dc7ca0da7d81.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,大华公园旁 满五唯一 精装修 楼层好 采光好 诚心出售,545万,中楼层(共6层)                                                    | 2003年建 |                                 2室2厅 | 100.17平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-5aa45995-320c-4dc5-9240-e3065882e4f1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,满五唯一电梯高区，花园洋房社区，车位，中y空调地暖,745万,高楼层(共18层)                                                    | 2013年建 |                                 4室2厅 | 132.35平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-a87aaeb4-6eac-431a-8a39-dc84cc1c8006.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,满五年唯一、免个税 看房方便 诚意出售价格可谈,440万,中楼层(共6层)                                                    | 2008年建 |                                 2室1厅 | 80.08平米                                  | 东南,https://ke-image.ljcdn.com/shfdfs-image/20161109/df8a0b74-1a78-4fb2-9e0b-495ccb7c47a2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,次新三房凌驾于中环边，地理位置得天独厚，唯一，诚售,580万,中楼层(共13层)                                                    | 2008年建 |                                 3室2厅 | 116.38平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-ff5d50d2-7e05-4c53-af56-bd3a30c0cf8b.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,中环旁内复式！品质小区！盘踞中环！,415万,低楼层(共18层)                                                    | 2012年建 |                                 2室1厅 | 75.92平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/05658c57-cc0a-4ab0-84bd-4bcbed21a661.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,边套全明三房 动迁房不含增值税 业主换房诚售 随时看,395万,高楼层(共6层)                                                    | 1994年建 |                                 3室1厅 | 86.35平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-8fc45c9a-2b58-4dfd-b4a2-d9936200eeaf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,1房总价 买两房，满五唯一，急！急！急！,430万,低楼层(共14层)                                                    | 2006年建 |                                 2室2厅 | 97.55平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-0c9b1ff6-0c6a-45fe-bf10-ac9842309dec.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,全南户型，总价低，单价低，钥匙房随时看,462万,低楼层(共14层)                                                    | 2011年建 |                                 2室2厅 | 97.39平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-ec916a0f-4f89-472b-9a6a-089e25bfb382.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,宝山,大华,7号线 顶层复式，6复7, 8楼是阁楼  低总价,400万,高楼层(共6层)                                                    | 1997年建 |                                 3室1厅 | 86.73平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/1ab5e922-e3e2-4979-b363-63078ef7dee1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
